Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
11/20/17,SUNY-Oneonta,Away,77,Albany (NY),102,Home,,Loss,-25,0.00,6.03,Non Division 1
11/20/17,Molloy,Away,43,St. John's (NY),71,Home,,Loss,-28,0.00,0.56,Non Division 1
11/20/17,St. John's (NY),Home,71,Molloy,43,Away,,Win,28,0.56,0.00,Non Division 1
11/20/17,Albany (NY),Home,102,SUNY-Oneonta,77,Away,,Win,25,6.03,0.00,Non Division 1
11/20/17,Wichita State,Neutral,92,University of California,82,,Neutral Site,Win,10,11.66,-9.91,Division 1
11/20/17,Iowa,Neutral,71,Louisiana,80,,Neutral Site,Loss,-9,1.00,13.24,Non Division 1
11/20/17,Louisiana,Neutral,80,Iowa,71,,Neutral Site,Win,9,13.24,1.00,Non Division 1
11/20/17,Georgia Southern,Neutral,74,Missouri State,73,,Neutral Site,Win,1,5.73,2.76,Division 1
11/20/17,Toccoa Falls,Away,36,Charleston Southern,107,Home,,Loss,-71,0.00,3.03,Non Division 1
11/20/17,Manhattan,Neutral,63,Missouri-Kansas City,74,,Neutral Site,Loss,-11,-0.90,-6.13,Division 1
11/20/17,Missouri-Kansas City,Neutral,74,Manhattan,63,,Neutral Site,Win,11,-6.13,-0.90,Division 1
11/20/17,Charleston Southern,Home,107,Toccoa Falls,36,Away,,Win,71,3.03,0.00,Non Division 1
11/20/17,Missouri State,Neutral,73,Georgia Southern,74,,Neutral Site,Loss,-1,2.76,5.73,Division 1
11/20/17,South Dakota State,Away,65,Wyoming,77,Home,,Loss,-12,10.79,0.53,Division 1
11/20/17,Wyoming,Home,77,South Dakota State,65,Away,,Win,12,0.53,10.79,Division 1
11/20/17,University of California,Neutral,82,Wichita State,92,,Neutral Site,Loss,-10,-9.91,11.66,Division 1
11/20/17,Virginia Commonwealth,Neutral,83,Marquette,94,,Neutral Site,Loss,-11,1.12,2.58,Division 1
11/20/17,Eastern Kentucky,Away,70,Prairie View,80,Home,,Loss,-10,-4.55,-1.47,Division 1
11/20/17,Prairie View,Home,80,Eastern Kentucky,70,Away,,Win,10,-1.47,-4.55,Division 1
11/20/17,Marquette,Neutral,94,Virginia Commonwealth,83,,Neutral Site,Win,11,2.58,1.12,Division 1
11/20/17,Rider,Away,67,George Washington,65,Home,,Win,2,4.13,-2.85,Division 1
11/20/17,Jacksonville,Home,88,Webber,70,Away,,Win,18,-2.33,0.00,Non Division 1
11/20/17,Webber,Away,70,Jacksonville,88,Home,,Loss,-18,0.00,-2.33,Non Division 1
11/20/17,George Washington,Home,65,Rider,67,Away,,Loss,-2,-2.85,4.13,Division 1
11/20/17,East Tennessee State,Home,81,Delaware State,57,Away,,Win,24,9.57,-13.25,Division 1
11/20/17,Albany State (GA),Away,59,Florida A&M,77,Home,,Loss,-18,0.00,-10.03,Non Division 1
11/20/17,Florida A&M,Home,77,Albany State (GA),59,Away,,Win,18,-10.03,0.00,Non Division 1
11/20/17,Jackson State,Away,45,Maryland,76,Home,,Loss,-31,-5.31,6.19,Division 1
11/20/17,Texas A&M,Neutral,72,Oklahoma State,55,,Neutral Site,Win,17,5.73,3.38,Division 1
11/20/17,Paine,Away,59,South Carolina Upstate,79,Home,,Loss,-20,0.00,-9.34,Non Division 1
11/20/17,South Carolina Upstate,Home,79,Paine,59,Away,,Win,20,-9.34,0.00,Non Division 1
11/20/17,Oklahoma State,Neutral,55,Texas A&M,72,,Neutral Site,Loss,-17,3.38,5.73,Division 1
11/20/17,Maryland,Home,76,Jackson State,45,Away,,Win,31,6.19,-5.31,Division 1
11/20/17,Delaware,Away,66,North Carolina-Greensboro,79,Home,,Loss,-13,-2.73,11.09,Division 1
11/20/17,North Carolina-Greensboro,Home,79,Delaware,66,Away,,Win,13,11.09,-2.73,Division 1
11/20/17,Delaware State,Away,57,East Tennessee State,81,Home,,Loss,-24,-13.25,9.57,Division 1
11/20/17,Johnson & Wales (NC),Away,53,Campbell,98,Home,,Loss,-45,0.00,5.16,Non Division 1
11/20/17,Charlotte,Home,83,Presbyterian,74,Away,,Win,9,-8.66,-4.66,Division 1
11/20/17,Presbyterian,Away,74,Charlotte,83,Home,,Loss,-9,-4.66,-8.66,Division 1
11/20/17,Campbell,Home,98,Johnson & Wales (NC),53,Away,,Win,45,5.16,0.00,Non Division 1
11/20/17,Siena,Away,92,Bucknell,115,Home,,Loss,-23,-7.47,8.29,Division 1
11/20/17,Buffalo,Neutral,67,Cincinnati,73,,Neutral Site,Loss,-6,8.94,17.06,Division 1
11/20/17,Cincinnati,Neutral,73,Buffalo,67,,Neutral Site,Win,6,17.06,8.94,Division 1
11/20/17,Alabama State,Away,50,Chattanooga,67,Home,,Loss,-17,-9.94,-4.56,Division 1
11/20/17,Furman,Away,63,Duke,92,Home,,Loss,-29,10.32,14.53,Division 1
11/20/17,Cleveland State,Away,69,East Carolina,72,Home,,Loss,-3,-6.33,-8.13,Division 1
11/20/17,East Carolina,Home,72,Cleveland State,69,Away,,Win,3,-8.13,-6.33,Division 1
11/20/17,Duke,Home,92,Furman,63,Away,,Win,29,14.53,10.32,Division 1
11/20/17,Chattanooga,Home,67,Alabama State,50,Away,,Win,17,-4.56,-9.94,Division 1
11/20/17,Creighton,Neutral,100,UCLA,89,,Neutral Site,Win,11,10.06,5.59,Division 1
11/20/17,UCLA,Neutral,89,Creighton,100,,Neutral Site,Loss,-11,5.59,10.06,Division 1
11/21/17,Chicago State,Home,113,East-West,65,Away,,Win,48,-18.28,0.00,Non Division 1
11/21/17,Michigan,Neutral,102,Chaminade,64,,Neutral Site,Win,38,10.69,0.00,Non Division 1
11/21/17,Evansville,Home,59,Fresno State,57,Away,,Win,2,1.53,8.36,Division 1
11/21/17,East-West,Away,65,Chicago State,113,Home,,Loss,-48,0.00,-18.28,Non Division 1
11/21/17,Westminster,Away,83,Youngstown State,91,Home,,Loss,-8,0.00,-7.41,Non Division 1
11/21/17,William & Mary,Home,103,Shenandoah,54,Away,,Win,49,3.39,0.00,Non Division 1
11/21/17,Chaminade,Neutral,64,Michigan,102,,Neutral Site,Loss,-38,0.00,10.69,Non Division 1
11/21/17,Youngstown State,Home,91,Westminster,83,Away,,Win,8,-7.41,0.00,Non Division 1
11/21/17,Fresno State,Away,57,Evansville,59,Home,,Loss,-2,8.36,1.53,Division 1
11/21/17,Northwestern State,Away,76,Louisiana-Monroe,61,Home,,Win,15,-13.66,1.28,Division 1
11/21/17,Louisiana-Monroe,Home,61,Northwestern State,76,Away,,Loss,-15,1.28,-13.66,Division 1
11/21/17,Mississippi Valley State,Away,50,Loyola (IL),63,Home,,Loss,-13,-13.28,10.53,Division 1
11/21/17,Loyola (IL),Home,63,Mississippi Valley State,50,Away,,Win,13,10.53,-13.28,Division 1
11/21/17,Methodist,Away,63,High Point,99,Home,,Loss,-36,0.00,4.43,Non Division 1
11/21/17,High Point,Home,99,Methodist,63,Away,,Win,36,4.43,0.00,Non Division 1
11/21/17,Texas Southern,Away,71,Kansas,114,Home,,Loss,-43,-2.09,10.11,Division 1
11/21/17,Kansas,Home,114,Texas Southern,71,Away,,Win,43,10.11,-2.09,Division 1
11/21/17,Shenandoah,Away,54,William & Mary,103,Home,,Loss,-49,0.00,3.39,Non Division 1
11/21/17,Central Arkansas,Away,73,South Carolina State,64,Home,,Win,9,2.18,-9.53,Division 1
11/21/17,Saint Francis (PA),Home,96,Franciscan,54,Away,,Win,42,3.93,0.00,Non Division 1
11/21/17,Pennsylvania,Neutral,71,Towson,79,,Neutral Site,Loss,-8,7.75,5.22,Division 1
11/21/17,South Carolina State,Home,64,Central Arkansas,73,Away,,Loss,-9,-9.53,2.18,Division 1
11/21/17,Bryant,Away,54,Rutgers,83,Home,,Loss,-29,-13.31,0.35,Division 1
